,Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),MeanTemperature,Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Date
894,Ang Mo Kio,2016,6,13,0,0,0,0,28.9,32.5,26.1,4.3,25.6,6/13/2016
895,Ang Mo Kio,2016,6,14,0.2,0.2,0.2,0.2,28.8,32.2,26.6,5,25.9,6/14/2016
896,Ang Mo Kio,2016,6,15,33.8,23.2,32.6,33.8,28.1,30.7,24,5.4,28.4,6/15/2016
897,Ang Mo Kio,2016,6,16,0.6,0.4,0.4,0.4,28.1,31.4,26.2,4.3,27.7,6/16/2016
898,Ang Mo Kio,2016,6,17,30.4,14.4,17.4,18.6,25.9,29,23.9,5.8,33.5,6/17/2016
899,Ang Mo Kio,2016,6,18,0.4,0.2,0.4,0.4,26.9,30.3,24.7,3.6,18.7,6/18/2016
900,Ang Mo Kio,2016,6,19,0,0,0,0,27.5,30.2,25.1,3.2,13.7,6/19/2016
901,Ang Mo Kio,2016,6,20,0,0,0,0,28.8,32.1,25.8,5.4,28.1,6/20/2016
902,Ang Mo Kio,2016,6,21,0.2,0.2,0.2,0.2,29.1,32.2,26.9,3.6,22,6/21/2016
903,Ang Mo Kio,2016,6,22,3.8,2,2,2,27,31.8,24.5,4.7,30.2,6/22/2016
904,Ang Mo Kio,2016,6,23,0,0,0,0,29.1,32.6,25.9,5,25.2,6/23/2016
905,Ang Mo Kio,2016,6,24,46.4,25.2,31.4,39,26.7,29.7,22.4,5.8,53.3,6/24/2016
906,Ang Mo Kio,2016,6,25,0,0,0,0,29.3,32.9,26.6,5.8,23.8,6/25/2016
907,Ang Mo Kio,2016,6,26,0.2,0.2,0.2,0.2,28.9,31,26.9,5.4,30.2,6/26/2016
908,Ang Mo Kio,2016,6,27,0,0,0,0,29.3,31.7,27.9,5,20.5,6/27/2016
909,Ang Mo Kio,2016,6,28,0,0,0,0,30.2,34.2,27.4,6.1,27.4,6/28/2016
910,Ang Mo Kio,2016,6,29,0,0,0,0,31,34.5,28,5.8,24.8,6/29/2016
911,Ang Mo Kio,2016,6,30,0,0,0,0,30.5,34.1,28.2,7.2,23.8,6/30/2016
912,Ang Mo Kio,2016,7,1,0,0,0,0,30,33.9,26.9,7.2,23.8,7/1/2016
913,Ang Mo Kio,2016,7,2,0,0,0,0,30.2,34.3,28.3,7.9,25.6,7/2/2016
914,Ang Mo Kio,2016,7,3,0,0,0,0,30.2,34.6,28.2,8.6,27.4,7/3/2016
915,Ang Mo Kio,2016,7,4,0,0,0,0,30.4,34.4,28,7.9,26.6,7/4/2016
916,Ang Mo Kio,2016,7,5,0,0,0,0,30.3,33.7,28,8.6,31,7/5/2016
917,Ang Mo Kio,2016,7,6,0.4,0.4,0.4,0.4,29.4,32.9,25.5,6.1,25.2,7/6/2016
918,Ang Mo Kio,2016,7,7,0,0,0,0,29.6,32.3,26.9,6.1,36.7,7/7/2016
919,Ang Mo Kio,2016,7,8,3.6,2.6,3.2,3.6,28.7,31.2,24.4,6.1,39.6,7/8/2016
920,Ang Mo Kio,2016,7,9,0,0,0,0,29.9,33.5,27.2,6.8,28.1,7/9/2016
921,Ang Mo Kio,2016,7,10,0,0,0,0,30.1,33.7,27.2,5.8,29.5,7/10/2016
922,Ang Mo Kio,2016,7,11,11.6,8.2,10,11,27.8,30.4,24.6,5,35.6,7/11/2016
923,Ang Mo Kio,2016,7,12,0,0,0,0,30.1,34.5,27.4,5.8,21.6,7/12/2016
924,Ang Mo Kio,2016,7,13,20.8,16.8,20.6,20.8,27.9,30.4,23.8,5.4,42.5,7/13/2016
925,Ang Mo Kio,2016,7,14,5.6,4.6,5.4,5.4,26.8,29.4,24,4.3,40,7/14/2016
926,Ang Mo Kio,2016,7,15,22.4,12.4,20,22.4,26.8,32.1,23.7,4,41,7/15/2016
927,Ang Mo Kio,2016,7,16,0,0,0,0,28.5,32.7,25.3,4.3,26.3,7/16/2016
928,Ang Mo Kio,2016,7,17,1.6,1.4,1.6,1.6,27.7,33.9,25.4,4,31.7,7/17/2016
929,Ang Mo Kio,2016,7,18,1.8,0.6,0.8,1.2,27.3,31.3,25.3,4.3,25.2,7/18/2016
930,Ang Mo Kio,2016,7,19,36.4,29.8,35,36.2,27.6,32,22.9,7.9,40.7,7/19/2016
931,Ang Mo Kio,2016,7,20,21.4,9.8,12.2,18.2,27.1,29.6,22.8,5,33.8,7/20/2016
932,Ang Mo Kio,2016,7,21,9,1.8,3,4.4,27.2,31.3,24.1,4,26.6,7/21/2016
933,Ang Mo Kio,2016,7,22,3.2,1,1.2,1.4,25.8,28.2,24.6,4.3,25.6,7/22/2016
934,Ang Mo Kio,2016,7,23,1.2,0.8,0.8,1,27,31.6,24.5,5,31,7/23/2016
935,Ang Mo Kio,2016,7,24,2.4,1.2,1.2,1.8,27.1,31.1,25.5,3.2,21.2,7/24/2016
936,Ang Mo Kio,2016,7,25,0,0,0,0,27.3,29,24.9,4.7,65.5,7/25/2016
937,Ang Mo Kio,2016,7,26,28.2,24.4,26.4,26.4,26,29.4,21.2,4,51.5,7/26/2016
938,Ang Mo Kio,2016,7,27,0,0,0,0,28.3,32.7,24.7,4,20.9,7/27/2016
939,Ang Mo Kio,2016,7,28,6.8,4.6,6.6,6.6,27.4,31,24.3,4.7,35.6,7/28/2016
940,Ang Mo Kio,2016,7,29,0,0,0,0,28.8,32.4,25.5,5.8,27.4,7/29/2016
941,Ang Mo Kio,2016,7,30,0,0,0,0,29,31.7,26.7,4.7,22,7/30/2016
942,Ang Mo Kio,2016,7,31,2.8,1.6,2.8,2.8,27.6,32.5,25,4.7,23.4,7/31/2016
943,Ang Mo Kio,2016,8,1,0,0,0,0,27.6,31.5,25,5.4,31.3,8/1/2016
944,Ang Mo Kio,2016,8,2,0,0,0,0,29.5,33.2,27.4,7.6,29.9,8/2/2016
945,Ang Mo Kio,2016,8,3,2.4,1.4,1.8,2.2,27.7,30.9,22.7,6.8,56.2,8/3/2016
946,Ang Mo Kio,2016,8,4,0,0,0,0,28.9,31.1,27.2,6.8,29.5,8/4/2016
947,Ang Mo Kio,2016,8,5,0.4,0.4,0.4,0.4,29.6,33.2,27.2,6.5,25.9,8/5/2016
948,Ang Mo Kio,2016,8,6,23.6,20.6,23.6,23.6,28.2,32.6,23.5,5,24.1,8/6/2016
949,Ang Mo Kio,2016,8,7,0.2,0.2,0.2,0.2,29.3,32.5,26.1,6.1,31.7,8/7/2016
950,Ang Mo Kio,2016,8,8,0,0,0,0,29.8,33.2,27.5,5.8,22,8/8/2016
951,Ang Mo Kio,2016,8,9,0,0,0,0,29.5,33,26.6,5.8,28.4,8/9/2016
952,Ang Mo Kio,2016,8,10,0,0,0,0,30.2,33.1,28,6.1,25.6,8/10/2016
953,Ang Mo Kio,2016,8,11,29.2,21.8,29.2,29.2,28.9,31.1,25.2,5.8,68.4,8/11/2016
954,Ang Mo Kio,2016,8,12,1.2,1.2,1.2,1.2,29.3,31.6,26.7,5,32,8/12/2016
955,Ang Mo Kio,2016,8,13,0,0,0,0,29.5,32.9,26.9,5,25.2,8/13/2016
956,Ang Mo Kio,2016,8,14,0,0,0,0,29.2,33,26.7,7.6,33.1,8/14/2016
957,Ang Mo Kio,2016,8,15,0,0,0,0,29.8,34.1,27.9,6.5,24.1,8/15/2016
958,Ang Mo Kio,2016,8,16,0,0,0,0,29.7,32.6,25.9,6.8,26.6,8/16/2016
959,Ang Mo Kio,2016,8,17,0,0,0,0,29.2,32.8,26.4,6.8,28.4,8/17/2016
960,Ang Mo Kio,2016,8,18,0,0,0,0,30.1,33.5,28,7.6,36,8/18/2016
961,Ang Mo Kio,2016,8,19,22.4,15.2,21.2,21.4,28.3,32.2,22.3,7.6,41.8,8/19/2016
962,Ang Mo Kio,2016,8,20,14.4,13.8,14.4,14.4,29.6,33,25.4,6.8,28.1,8/20/2016
963,Ang Mo Kio,2016,8,21,5.6,3.4,4.8,5.4,27.8,30.6,23,6.1,41,8/21/2016
964,Ang Mo Kio,2016,8,22,0,0,0,0,29.3,32.3,27.8,4.7,20.2,8/22/2016
965,Ang Mo Kio,2016,8,23,0,0,0,0,29.5,32.4,26.8,5,29.9,8/23/2016
966,Ang Mo Kio,2016,8,24,20.8,8,13.2,18.6,27.7,31.2,23.9,7.9,44.3,8/24/2016
967,Ang Mo Kio,2016,8,25,0,0,0,0,29.6,32.9,27.1,7.2,29.5,8/25/2016
968,Ang Mo Kio,2016,8,26,0,0,0,0,29.8,33.3,26.6,7.6,39.6,8/26/2016
969,Ang Mo Kio,2016,8,27,0,0,0,0,29.7,32.8,27.6,5.4,31,8/27/2016
970,Ang Mo Kio,2016,8,28,0,0,0,0,29.2,33,26.9,4.3,20.9,8/28/2016
971,Ang Mo Kio,2016,8,29,0,0,0,0,29.4,33.3,26,6.8,29.2,8/29/2016
972,Ang Mo Kio,2016,8,30,4,2.2,2.8,2.8,27.7,30,25.3,5.8,35.3,8/30/2016
973,Ang Mo Kio,2016,8,31,9.4,9.4,9.4,9.4,28.4,32.8,25,4.3,26.6,8/31/2016
974,Ang Mo Kio,2016,9,1,3.8,2.4,3.4,3.6,26.8,30.5,24.5,3.6,29.2,9/1/2016
975,Ang Mo Kio,2016,9,2,0,0,0,0,28.5,33.3,24.5,5,23.4,9/2/2016
976,Ang Mo Kio,2016,9,3,0,0,0,0,29.6,33.9,26,5,22.7,9/3/2016
977,Ang Mo Kio,2016,9,4,34.2,28.2,34.2,34.2,28.2,32.9,23.5,4,31.3,9/4/2016
978,Ang Mo Kio,2016,9,5,0,0,0,0,28.3,31.2,25.5,5,25.6,9/5/2016
979,Ang Mo Kio,2016,9,6,17.6,17.2,17.6,17.6,29,33.1,23.8,6.8,30.6,9/6/2016
980,Ang Mo Kio,2016,9,7,15.4,11.4,15,15.2,27.5,28.9,23.4,6.5,42.5,9/7/2016
981,Ang Mo Kio,2016,9,8,0,0,0,0,29.3,32.2,27.7,6.1,33.1,9/8/2016
982,Ang Mo Kio,2016,9,9,0.8,0.6,0.8,0.8,27.5,32.1,24.7,5,38.5,9/9/2016
983,Ang Mo Kio,2016,9,10,5.8,4.8,5.2,5.8,27.1,30.6,22.8,5,30.6,9/10/2016
984,Ang Mo Kio,2016,9,11,0,0,0,0,28.8,32.4,24.7,6.1,41.8,9/11/2016
985,Ang Mo Kio,2016,9,12,12,6.8,9.4,9.4,26.1,28,24.7,3.6,27.4,9/12/2016
986,Ang Mo Kio,2016,9,13,0,0,0,0,29,33.8,25.2,5.4,27.4,9/13/2016
987,Ang Mo Kio,2016,9,14,30.4,19.8,27.2,27.6,26.4,29.1,23.5,5.4,40,9/14/2016
988,Ang Mo Kio,2016,9,15,0,0,0,0,29.1,33.3,25.5,4.7,23.8,9/15/2016
989,Ang Mo Kio,2016,9,16,6.6,3.4,4.4,6.2,28.5,32.7,23,7.6,46.4,9/16/2016
990,Ang Mo Kio,2016,9,17,0,0,0,0,29,32.1,25.4,4.7,26.6,9/17/2016
991,Ang Mo Kio,2016,9,18,7.8,4.2,7,7.6,28.6,33.1,22.8,5.4,49.3,9/18/2016
992,Ang Mo Kio,2016,9,19,3.4,0.8,1.6,2.2,28.6,31.1,25.6,6.1,26.3,9/19/2016
993,Ang Mo Kio,2016,9,20,2.6,2.4,2.6,2.6,28.1,32,24.2,8.3,39.6,9/20/2016
994,Ang Mo Kio,2016,9,21,1.2,1,1.2,1.2,28,33.3,24.2,6.1,35.3,9/21/2016
995,Ang Mo Kio,2016,9,22,0,0,0,0,28.3,32.5,25.9,5,23.4,9/22/2016
996,Ang Mo Kio,2016,9,23,0,0,0,0,29,33.6,25.9,5.4,31.3,9/23/2016
997,Ang Mo Kio,2016,9,24,0,0,0,0,29.4,33.9,26.1,5.4,25.6,9/24/2016
998,Ang Mo Kio,2016,9,25,0.6,0.6,0.6,0.6,28.9,32.1,25.2,5.4,31.3,9/25/2016
999,Ang Mo Kio,2016,9,26,0,0,0,0,28.8,33.6,26.2,5.4,29.2,9/26/2016
1000,Ang Mo Kio,2016,9,27,0,0,0,0,28.9,31.2,26.5,4.3,22,9/27/2016
1001,Ang Mo Kio,2016,9,28,0,0,0,0,29.7,34.7,26.6,6.5,28.4,9/28/2016
1002,Ang Mo Kio,2016,9,29,0,0,0,0,29.5,33.9,26.3,5.8,33.8,9/29/2016
1003,Ang Mo Kio,2016,9,30,0.4,0.2,0.2,0.2,28.6,35.2,25.3,5,33.8,9/30/2016
1004,Ang Mo Kio,2016,10,1,1.2,1.2,1.2,1.2,28,32,25.6,5.4,33.1,10/1/2016
1005,Ang Mo Kio,2016,10,2,0.4,0.4,0.4,0.4,30.2,34.2,27,6.1,35.6,10/2/2016
1006,Ang Mo Kio,2016,10,3,5.6,3.6,4.2,5,27.9,31.2,24,6.5,36.4,10/3/2016
1007,Ang Mo Kio,2016,10,4,0,0,0,0,28.8,33.4,26.6,5.4,33.5,10/4/2016
1008,Ang Mo Kio,2016,10,5,0,0,0,0,28.7,31.8,26.1,5.4,27.7,10/5/2016
1009,Ang Mo Kio,2016,10,6,0.4,0.4,0.4,0.4,28.1,30.5,25.1,4.3,30.6,10/6/2016
1010,Ang Mo Kio,2016,10,7,41.8,16,23.6,27.8,25.6,28.3,22.9,4.7,39.6,10/7/2016
1011,Ang Mo Kio,2016,10,8,0.2,0.2,0.2,0.2,28.4,32.2,24.8,4.7,23,10/8/2016
1012,Ang Mo Kio,2016,10,9,0,0,0,0,29.2,33.2,26.2,4.7,25.2,10/9/2016
1013,Ang Mo Kio,2016,10,10,0,0,0,0,29.7,34.1,26.4,6.5,31.7,10/10/2016
1014,Ang Mo Kio,2016,10,11,0,0,0,0,30.4,34.3,27.4,7.9,38.2,10/11/2016
1015,Ang Mo Kio,2016,10,12,0,0,0,0,29.6,33.5,26.9,7.9,33.8,10/12/2016
1016,Ang Mo Kio,2016,10,13,0,0,0,0,29.1,31.4,27.3,7.6,33.1,10/13/2016
1017,Ang Mo Kio,2016,10,14,27.4,26.2,26.6,26.6,28.4,31.9,23.2,8.3,50.4,10/14/2016
1018,Ang Mo Kio,2016,10,15,0.2,0.2,0.2,0.2,29.8,33.7,26,7.2,37.4,10/15/2016
1019,Ang Mo Kio,2016,10,16,4.4,2.8,3,3.2,28.4,31.7,25.4,7.9,41.8,10/16/2016
1020,Ang Mo Kio,2016,10,17,0,0,0,0,29.1,31.9,27.1,7.2,27.7,10/17/2016
1021,Ang Mo Kio,2016,10,18,36.4,19.2,33.6,36.4,29.3,33.2,23.4,6.5,25.2,10/18/2016
1022,Ang Mo Kio,2016,10,19,13.2,8.6,11.8,12.6,27.6,30.8,22.4,6.1,51.1,10/19/2016
1023,Ang Mo Kio,2016,10,20,0,0,0,0,29.4,33.4,26.4,5.8,23.8,10/20/2016
1024,Ang Mo Kio,2016,10,21,0,0,0,0,29.2,34.4,26.3,5,25.6,10/21/2016
1025,Ang Mo Kio,2016,10,22,0,0,0,0,28.4,30.6,25.2,6.5,34.2,10/22/2016
1026,Ang Mo Kio,2016,10,23,0.2,0.2,0.2,0.2,28.5,32.2,26.3,3.6,19.4,10/23/2016
1027,Ang Mo Kio,2016,10,24,1.2,0.6,0.8,1,27.1,30.2,25.5,4.7,25.6,10/24/2016
1028,Ang Mo Kio,2016,10,25,36.6,22,29,31.4,26.9,31.8,22.7,5.4,30.2,10/25/2016
1029,Ang Mo Kio,2016,10,26,1.2,0.8,1.2,1.2,27.5,32.4,24.1,5,24.8,10/26/2016
1030,Ang Mo Kio,2016,10,27,17.4,7.2,8.2,8.4,25.5,30,23.2,4.3,24.5,10/27/2016
1031,Ang Mo Kio,2016,10,28,29.2,24.8,28.4,29.2,26.8,31.5,24.4,3.2,36.4,10/28/2016
1032,Ang Mo Kio,2016,10,29,2.4,0.8,0.8,1,26.8,30.1,24.5,5,36,10/29/2016
1033,Ang Mo Kio,2016,10,30,0.6,0.2,0.4,0.4,27.2,30.4,24.6,4.3,27.7,10/30/2016
1034,Ang Mo Kio,2016,10,31,0,0,0,0,28.7,32.5,25.4,5.4,25.2,10/31/2016
1035,Ang Mo Kio,2016,11,1,31.8,13.6,15.4,21.8,27,31.3,23.8,4.7,63.7,11/1/2016
1036,Ang Mo Kio,2016,11,2,4.8,2.8,4,4.4,27.1,31.3,22.8,5.4,36.7,11/2/2016
1037,Ang Mo Kio,2016,11,3,3,2.8,2.8,3,27.3,31.3,24.9,5.8,26.3,11/3/2016
1038,Ang Mo Kio,2016,11,4,0.2,0.2,0.2,0.2,28.1,31.8,25.9,5,24.1,11/4/2016
1039,Ang Mo Kio,2016,11,5,5,1.4,1.8,2.6,26.7,28.4,25.2,5.8,27,11/5/2016
1040,Ang Mo Kio,2016,11,6,0.4,0.4,0.4,0.4,28.5,32.1,25.1,5.4,24.5,11/6/2016
1041,Ang Mo Kio,2016,11,7,2.4,1,1.2,1.4,26.8,28.7,25.8,4,24.1,11/7/2016
1042,Ang Mo Kio,2016,11,8,0,0,0,0,29.2,34.3,24.9,4.7,23.4,11/8/2016
1043,Ang Mo Kio,2016,11,9,8.4,7.6,8.4,8.4,28.3,31.5,24.2,4.7,24.5,11/9/2016
1044,Ang Mo Kio,2016,11,10,20.4,19.2,20,20.2,27.7,32.6,24.1,4.7,26.6,11/10/2016
1045,Ang Mo Kio,2016,11,11,1,0.6,0.6,0.6,26.4,30.7,24.9,3.6,31.3,11/11/2016
1046,Ang Mo Kio,2016,11,12,25.4,15.8,17.4,23,27,32.3,24.8,3.6,31.3,11/12/2016
1047,Ang Mo Kio,2016,11,13,0,0,0,0,27.5,31.1,25.1,4,26.3,11/13/2016
1048,Ang Mo Kio,2016,11,14,41.2,17.8,28.2,36,25.2,27,22.8,4,36.7,11/14/2016
1049,Ang Mo Kio,2016,11,15,0.2,0.2,0.2,0.2,27.2,31.9,24.1,4.7,30.2,11/15/2016
1050,Ang Mo Kio,2016,11,16,18,11.8,12.8,17,26.6,29.9,23.1,4,35.3,11/16/2016
1051,Ang Mo Kio,2016,11,17,21.4,16.4,19.6,21,27.2,33.4,25.2,4,29.9,11/17/2016
1052,Ang Mo Kio,2016,11,18,0.8,0.4,0.6,0.8,27.3,33,25.3,3.6,34.9,11/18/2016
1053,Ang Mo Kio,2016,11,19,18.2,10.4,12.4,12.4,27.3,31.5,23.9,3.6,20.5,11/19/2016
1054,Ang Mo Kio,2016,11,20,4.2,3.2,4,4,27.8,31.3,25.9,4.3,25.6,11/20/2016
1055,Ang Mo Kio,2016,11,21,0,0,0,0,28.2,31.8,25.4,6.1,24.8,11/21/2016
1056,Ang Mo Kio,2016,11,22,0,0,0,0,27.6,29.1,25,4.7,24.1,11/22/2016
1057,Ang Mo Kio,2016,11,23,0.2,0.2,0.2,0.2,27.9,31.1,24.2,6.1,34.9,11/23/2016
1058,Ang Mo Kio,2016,11,24,0,0,0,0,27.7,32.7,25.5,5.4,24.5,11/24/2016
1059,Ang Mo Kio,2016,11,25,38.6,27.6,34.4,37.4,27.4,33.2,24.3,4.7,28.8,11/25/2016
1060,Ang Mo Kio,2016,11,26,19,6.6,12.2,15.4,27.1,31.5,24.6,3.6,25.9,11/26/2016
1061,Ang Mo Kio,2016,11,27,1.2,1,1.2,1.2,27,29.6,24,5.8,29.2,11/27/2016
1062,Ang Mo Kio,2016,11,28,0,0,0,0,27.3,30.1,25.7,6.1,28.8,11/28/2016
1063,Ang Mo Kio,2016,11,29,0.4,0.2,0.2,0.2,26.3,28,25.2,5.8,31.3,11/29/2016
1064,Ang Mo Kio,2016,11,30,0,0,0,0,27.9,32.2,24.7,5.8,29.5,11/30/2016
1065,Ang Mo Kio,2016,12,1,8.6,1.4,2.2,3.4,25.5,27.5,24.6,5.4,23.8,12/1/2016
1066,Ang Mo Kio,2016,12,2,2.2,1.4,1.8,2,27.3,31.3,24.1,6.1,28.8,12/2/2016
1067,Ang Mo Kio,2016,12,3,4.4,4,4.4,4.4,27.6,30.5,24.6,3.6,18.7,12/3/2016
1068,Ang Mo Kio,2016,12,4,0.8,0.8,0.8,0.8,29,34.1,26,5.4,20.9,12/4/2016
1069,Ang Mo Kio,2016,12,5,9,7.4,8.4,9,29.1,34.7,26,5.4,25.6,12/5/2016
1070,Ang Mo Kio,2016,12,6,0.2,0.2,0.2,0.2,28.3,33.9,25.4,4.7,29.5,12/6/2016
1071,Ang Mo Kio,2016,12,7,0.2,0.2,0.2,0.2,28.3,33.8,26.2,5.4,23.8,12/7/2016
1072,Ang Mo Kio,2016,12,8,0,0,0,0,28.7,32.7,26.2,5.4,28.4,12/8/2016
1073,Ang Mo Kio,2016,12,9,11.8,6.4,7.4,7.4,26.8,31.1,24.8,4,38.9,12/9/2016
1074,Ang Mo Kio,2016,12,10,2.4,2.2,2.4,2.4,27.4,30.4,24.4,4.7,24.1,12/10/2016
1075,Ang Mo Kio,2016,12,11,1,0.6,0.6,0.6,26.1,29.5,23.8,6.1,32.4,12/11/2016
1076,Ang Mo Kio,2016,12,12,0,0,0,0,28,32,25.2,8.3,36,12/12/2016
1077,Ang Mo Kio,2016,12,13,0.6,0.6,0.6,0.6,28.1,32.7,25.1,5.4,29.5,12/13/2016
1078,Ang Mo Kio,2016,12,14,0.2,0.2,0.2,0.2,28.4,33.4,25.4,5,36.7,12/14/2016
1079,Ang Mo Kio,2016,12,15,0,0,0,0,28.8,32.5,26.2,5.4,28.1,12/15/2016
1080,Ang Mo Kio,2016,12,16,0,0,0,0,28.6,33.7,26.4,5,21.2,12/16/2016
1081,Ang Mo Kio,2016,12,17,10.6,5.8,10,10.4,26.8,31.1,24.6,5.4,24.1,12/17/2016
1082,Ang Mo Kio,2016,12,18,13.6,6.4,9.6,13.6,26.7,31.3,23,5,32.8,12/18/2016
1083,Ang Mo Kio,2016,12,19,1.2,0.8,1,1,28,32.4,25.2,7.2,30.6,12/19/2016
1084,Ang Mo Kio,2016,12,20,0.8,0.8,0.8,0.8,28.1,32.5,25,9,42.1,12/20/2016
1085,Ang Mo Kio,2016,12,21,0.6,0.6,0.6,0.6,28.2,33.1,25.9,6.5,30.2,12/21/2016
1086,Ang Mo Kio,2016,12,22,46.4,33.8,41.2,44.4,26.6,33.1,23.4,4,40.7,12/22/2016
1087,Ang Mo Kio,2016,12,23,18,6.8,10.2,16.4,26.7,31.9,23.8,4.7,24.8,12/23/2016
1088,Ang Mo Kio,2016,12,24,26.2,23.4,24.4,24.4,26.3,32.9,23.4,5,32,12/24/2016
1089,Ang Mo Kio,2016,12,25,17.2,9.2,11.2,15.2,26.7,33.2,24,5.4,27.4,12/25/2016
1090,Ang Mo Kio,2016,12,26,0,0,0,0,26.5,30.2,23.9,5.8,22.7,12/26/2016
1091,Ang Mo Kio,2016,12,27,1.2,0.8,1,1,25.9,29.6,24.4,6.5,32,12/27/2016
1092,Ang Mo Kio,2016,12,28,4.8,1.2,1.6,2.4,25.2,27.6,23.1,6.8,28.4,12/28/2016
1093,Ang Mo Kio,2016,12,29,0,0,0,0,27.3,31,25.1,6.1,29.9,12/29/2016
1094,Ang Mo Kio,2016,12,30,8.4,8.2,8.2,8.4,26.9,32.4,23.9,6.5,35.6,12/30/2016
1095,Ang Mo Kio,2016,12,31,0,0,0,0,26.6,29.3,24.4,4.7,25.6,12/31/2016
1096,Ang Mo Kio,2017,1,1,4,2,2,2.2,26.9,30.7,25.2,5.8,37.4,1/1/2017
1097,Ang Mo Kio,2017,1,2,25,12.2,19,24.4,26.1,30.4,24,3.6,22.7,1/2/2017
1098,Ang Mo Kio,2017,1,3,0.2,0.2,0.2,0.2,26.2,30.1,24.6,5,23.4,1/3/2017
1099,Ang Mo Kio,2017,1,4,1.6,1.4,1.4,1.4,26.9,30.6,23.8,5,25.6,1/4/2017
1100,Ang Mo Kio,2017,1,5,0.8,0.6,0.8,0.8,27.9,31.8,24.2,5.8,26.6,1/5/2017
1101,Ang Mo Kio,2017,1,6,0,0,0,0,28.7,33.5,25.7,5.4,26.6,1/6/2017
1102,Ang Mo Kio,2017,1,7,0,0,0,0,29.7,34.5,26.4,5.4,23.8,1/7/2017
1103,Ang Mo Kio,2017,1,8,0,0,0,0,29.8,34.5,26.7,5.8,31,1/8/2017
1104,Ang Mo Kio,2017,1,9,0,0,0,0,28.7,34.3,26.5,6.8,25.6,1/9/2017
1105,Ang Mo Kio,2017,1,10,24.4,18.2,23.4,24.4,27.7,33.2,24.5,6.5,36.4,1/10/2017
1106,Ang Mo Kio,2017,1,11,20.8,17.6,20.8,20.8,26.8,32.8,22.4,5.4,38.2,1/11/2017
1107,Ang Mo Kio,2017,1,12,0,0,0,0,28.3,32.1,25,5,24.8,1/12/2017
1108,Ang Mo Kio,2017,1,13,0,0,0,0,27.8,32.6,25.7,5.4,22.3,1/13/2017
1109,Ang Mo Kio,2017,1,14,0,0,0,0,28.2,31.4,25.4,4.3,21.2,1/14/2017
1110,Ang Mo Kio,2017,1,15,0,0,0,0,28.2,32.9,25.7,5,36.4,1/15/2017
1111,Ang Mo Kio,2017,1,16,0,0,0,0,28.1,33,25.4,5,22,1/16/2017
1112,Ang Mo Kio,2017,1,17,0,0,0,0,28,33,25.5,4.7,24.1,1/17/2017
1113,Ang Mo Kio,2017,1,18,27.4,12.8,24,27.2,26.4,32.6,22.8,5,33.5,1/18/2017
1114,Ang Mo Kio,2017,1,19,30.4,13.8,15.6,29.6,26.4,33.2,24,4,29.5,1/19/2017
1115,Ang Mo Kio,2017,1,20,5.4,4.6,5,5,26.4,29.8,23.3,4.7,29.2,1/20/2017
1116,Ang Mo Kio,2017,1,21,51.8,22.2,24.2,27,26.3,30.8,23,5.8,56.9,1/21/2017
1117,Ang Mo Kio,2017,1,22,13.2,10.6,12.6,12.6,26.3,29.5,24,7.6,40,1/22/2017
1118,Ang Mo Kio,2017,1,23,60.6,22,23.8,28.6,24.8,27.8,23.2,5,47.2,1/23/2017
1119,Ang Mo Kio,2017,1,24,14,1.6,2.6,4.2,23.8,24.3,23.4,5.4,24.8,1/24/2017
1120,Ang Mo Kio,2017,1,25,0,0,0,0,25.6,29.2,22.8,5.8,28.1,1/25/2017
1121,Ang Mo Kio,2017,1,26,0.8,0.6,0.6,0.8,26.9,31.2,23.7,6.5,31,1/26/2017
1122,Ang Mo Kio,2017,1,27,0,0,0,0,27.2,30.6,25.4,9.4,39.6,1/27/2017
1123,Ang Mo Kio,2017,1,28,2.6,2,2.4,2.6,25.8,29.6,24.1,6.5,43.2,1/28/2017
1124,Ang Mo Kio,2017,1,29,0,0,0,0,26.2,28.4,24.5,5.8,24.1,1/29/2017
1125,Ang Mo Kio,2017,1,30,12.8,5.2,7.6,8.2,25.5,28.5,24,5.4,25.2,1/30/2017
1126,Ang Mo Kio,2017,1,31,0,0,0,0,26.7,29.9,24.7,7.2,27.4,1/31/2017
1127,Ang Mo Kio,2017,2,1,0,0,0,0,26.9,31.1,24.5,5.8,25.6,2/1/2017
1128,Ang Mo Kio,2017,2,2,1,1,1,1,27.3,31.4,25.5,4,21.2,2/2/2017
1129,Ang Mo Kio,2017,2,3,9,7.6,8.4,8.8,27.3,33.3,24.2,5.8,31,2/3/2017
1130,Ang Mo Kio,2017,2,4,31.2,21,28.2,30.4,26.4,32.6,24.6,4.7,37.1,2/4/2017
1131,Ang Mo Kio,2017,2,5,0,0,0,0,27.2,33,24.7,5.4,29.5,2/5/2017
1132,Ang Mo Kio,2017,2,6,0,0,0,0,27.7,33.6,25,5.8,28.4,2/6/2017
1133,Ang Mo Kio,2017,2,7,19,15.2,15.4,15.8,26.1,30.9,23.7,4.7,23.4,2/7/2017
1134,Ang Mo Kio,2017,2,8,8.6,5.2,6.8,7.4,26.5,31.6,24.1,4.7,30.2,2/8/2017
